text,label
"From: Customer Care Techcombank <service@account-check.click>
Subject: Cảnh báo bảo mật - xác minh ngay
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại https://account-check.click/security-check để nhận tiền. Your accunt must be verfy today.",1
"From: Phòng đào tạo <no-reply@university.edu.vn>
Subject: Thông báo bảo trì hệ thống
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ.",0
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Biên nhận thanh toán
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức.",0
"From: Kế toán <no-reply@company.vn>
Subject: Thông báo bảo trì hệ thống
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email.",0
"From: Vietcombank Billing <billing@secure-account.xyz>
Subject: Urgent: unusual login detected
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://secure-account.xyz/account/confirm.",1
"From: Apple Security <security@secure-account.xyz>
Subject: Xác minh tài khoản để tránh đình chỉ
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại http://103.21.55.18/account/confirm. !!! Hành động ngay lập tức!!!",1
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Thông báo bảo trì hệ thống
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật. Tham khảo: https://shop.vn/support",0
"From: Thư viện <no-reply@university.edu.vn>
Subject: Tài liệu cuộc họp
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được.",0
"From: Apple Billing <billing@account-review.xyz>
Subject: Xác minh tài khoản để tránh đình chỉ
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập http://account-review.xyz/verify để xác minh danh tính.",1
"From: Amazon Security <security@login-protect.click>
Subject: Cảnh báo bảo mật - xác minh ngay
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://login-protect.click/billing/update để xác minh danh tính.",1
"From: Kế toán <no-reply@company.vn>
Subject: Lịch họp ngày mai
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật.",0
"From: Techcombank Billing <billing@confirm-access.xyz>
Subject: Thông báo hoàn tiền - xác nhận thông tin
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://confirm-access.xyz/login.",1
"From: Customer Care Microsoft <service@account-review.xyz>
Subject: Bạn đã trúng thưởng
Final notice. Verify your account immediately using https://account-review.xyz/security-check or access may be suspended.",1
"From: Phòng CNTT <no-reply@company.vn>
Subject: Thông báo lịch học tuần này
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: BIDV Security <security@security-alert.xyz>
Subject: Security alert: act now
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://security-alert.xyz/security-check.",1
"From: PayPal Billing <billing@verify-user.top>
Subject: Khẩn cấp: tài khoản của bạn sắp bị khóa
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://185.10.20.30/login. Your accunt must be verfy today.",1
"From: Amazon Security <security@account-check.click>
Subject: Security alert: act now
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://account-check.click/verify. Your accunt must be verfy today.",1
"From: BIDV Billing <billing@verify-user.top>
Subject: Cảnh báo bảo mật - xác minh ngay
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://verify-user.top/verify.",1
"From: Google Security <security@login-protect.click>
Subject: Xác minh tài khoản để tránh đình chỉ
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://login-protect.click/verify.",1
"From: Google Security <security@support-center.club>
Subject: Thông báo hoàn tiền - xác nhận thông tin
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://support-center.club/login.",1
"From: Customer Care Amazon <service@login-protect.click>
Subject: Cảnh báo bảo mật - xác minh ngay
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập http://45.76.123.9/account/confirm để xác minh danh tính. Your accunt must be verfy today.",1
"From: BIDV Support <support@mail-security.club>
Subject: Yêu cầu cập nhật thông tin thanh toán
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://mail-security.club/billing/update.",1
"From: Phòng CNTT <no-reply@company.vn>
Subject: Phiếu lương tháng này
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Phòng CNTT <no-reply@company.vn>
Subject: Thông báo bảo trì hệ thống
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được.",0
"From: Customer Care Apple <service@verify-login.top>
Subject: Yêu cầu cập nhật thông tin thanh toán
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại http://verify-login.top/verify.",1
"From: BIDV Billing <billing@account-check.click>
Subject: Final notice: verify your account
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại http://account-check.click/verify.",1
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Thông báo giao hàng
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức. Không gửi thông tin đăng nhập cho bất kỳ ai. Tham khảo: https://company.vn/account",0
"From: Kế toán <no-reply@company.vn>
Subject: Thông báo bảo trì hệ thống
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email.",0
"From: Phòng đào tạo <no-reply@university.edu.vn>
Subject: Xác nhận đăng ký
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức. Tham khảo: https://university.edu.vn/account",0
"From: Microsoft Security <security@billing-confirm.loan>
Subject: Tài khoản hết hạn hôm nay
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://billing-confirm.loan/billing/update.",1
"From: Customer Care Microsoft <service@account-review.xyz>
Subject: Tài khoản hết hạn hôm nay
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://account-review.xyz/billing/update.",1
"From: Phòng CNTT <no-reply@company.vn>
Subject: Phiếu lương tháng này
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc.",0
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Thông báo bảo trì hệ thống
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được. Tham khảo: https://shop.vn/account",0
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Tài liệu cuộc họp
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email.",0
"From: Vietcombank Billing <billing@account-check.click>
Subject: Tài khoản hết hạn hôm nay
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://account-check.click/account/confirm để xác minh danh tính.",1
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Thông báo bảo trì hệ thống
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được.",0
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Biên nhận thanh toán
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức.",0
"From: Apple Billing <billing@login-protect.click>
Subject: Security alert: act now
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://login-protect.click/billing/update.",1
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được.",0
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Kết quả đăng ký môn học
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn.",0
"From: BIDV Security <security@support-center.club>
Subject: Final notice: verify your account
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập http://support-center.club/verify để xác minh danh tính.",1
"From: Phòng CNTT <no-reply@company.vn>
Subject: Xác nhận đăng ký
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được.",0
"From: Thư viện <no-reply@university.edu.vn>
Subject: Thông báo bảo trì hệ thống
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật. Tham khảo: https://portal.university.edu.vn/",0
"From: Phòng CNTT <no-reply@company.vn>
Subject: Biên nhận thanh toán
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật. Tham khảo: https://portal.company.vn/",0
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Tài liệu cuộc họp
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được. Không gửi thông tin đăng nhập cho bất kỳ ai.",0
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Thông báo lịch học tuần này
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật. Tham khảo: https://company.vn/account",0
"From: Phòng CNTT <no-reply@company.vn>
Subject: Phiếu lương tháng này
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ.",0
"From: Amazon Support <support@account-review.xyz>
Subject: Yêu cầu cập nhật thông tin thanh toán
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại http://account-review.xyz/verify. !!! Hành động ngay lập tức!!!",1
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Kết quả đăng ký môn học
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Tham khảo: https://company.vn/account",0
"From: Amazon Security <security@support-center.club>
Subject: Tài khoản hết hạn hôm nay
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://support-center.club/verify. !!! Hành động ngay lập tức!!!",1
"From: Thư viện <no-reply@university.edu.vn>
Subject: Biên nhận thanh toán
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức. Tham khảo: https://portal.university.edu.vn/",0
"From: Customer Care Google <service@account-check.click>
Subject: Cảnh báo bảo mật - xác minh ngay
Final notice. Verify your account immediately using http://account-check.click/verify or access may be suspended.",1
"From: Amazon Billing <billing@support-center.club>
Subject: Security alert: act now
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại http://45.76.123.9/billing/update.",1
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Lịch họp ngày mai
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được.",0
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Tài liệu cuộc họp
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Tham khảo: https://portal.company.vn/",0
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Kết quả đăng ký môn học
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Tham khảo: https://company.vn/support",0
"From: Customer Care Microsoft <service@mail-security.club>
Subject: Security alert: act now
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://mail-security.club/account/confirm.",1
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Tài liệu cuộc họp
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email. Tham khảo: https://portal.university.edu.vn/",0
"From: Phòng CNTT <no-reply@company.vn>
Subject: Thông báo giao hàng
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn.",0
"From: Thư viện <no-reply@university.edu.vn>
Subject: Lịch họp ngày mai
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật.",0
"From: Customer Care Techcombank <service@security-alert.xyz>
Subject: Bạn đã trúng thưởng
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://security-alert.xyz/security-check.",1
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Xác nhận đăng ký
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email. Tham khảo: https://university.edu.vn/account",0
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Phiếu lương tháng này
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật. Tham khảo: https://portal.shop.vn/",0
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Lịch họp ngày mai
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức.",0
"From: Phòng đào tạo <no-reply@university.edu.vn>
Subject: Thông báo lịch học tuần này
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được.",0
"From: Phòng đào tạo <no-reply@university.edu.vn>
Subject: Thông báo lịch học tuần này
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức. Tham khảo: https://portal.university.edu.vn/",0
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Thông báo lịch học tuần này
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email. Tham khảo: https://university.edu.vn/account",0
"From: Customer Care Microsoft <service@support-center.club>
Subject: Cảnh báo bảo mật - xác minh ngay
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://support-center.club/security-check.",1
"From: Amazon Security <security@account-review.xyz>
Subject: Tài khoản hết hạn hôm nay
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://account-review.xyz/verify.",1
"From: Customer Care Techcombank <service@service-update.top>
Subject: Cảnh báo bảo mật - xác minh ngay
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://service-update.top/login.",1
"From: Customer Care Techcombank <service@verify-user.top>
Subject: Yêu cầu cập nhật thông tin thanh toán
Final notice. Verify your account immediately using https://verify-user.top/account/confirm or access may be suspended. !!! Hành động ngay lập tức!!!",1
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Biên nhận thanh toán
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ. Tham khảo: https://university.edu.vn/support",0
"From: Google Support <support@login-protect.click>
Subject: Urgent: unusual login detected
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://login-protect.click/login.",1
"From: Phòng đào tạo <no-reply@university.edu.vn>
Subject: Kết quả đăng ký môn học
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức.",0
"From: Techcombank Security <security@account-review.xyz>
Subject: Bạn đã trúng thưởng
Final notice. Verify your account immediately using https://account-review.xyz/billing/update or access may be suspended.",1
"From: Kế toán <no-reply@company.vn>
Subject: Thông báo lịch học tuần này
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Thư viện <no-reply@university.edu.vn>
Subject: Thông báo lịch học tuần này
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức.",0
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Kết quả đăng ký môn học
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ.",0
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Tài liệu cuộc họp
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn.",0
"From: Phòng CNTT <no-reply@company.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc.",0
"From: Google Support <support@secure-account.xyz>
Subject: Thông báo hoàn tiền - xác nhận thông tin
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://secure-account.xyz/billing/update. Your accunt must be verfy today.",1
"From: Kế toán <no-reply@company.vn>
Subject: Lịch họp ngày mai
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Không gửi thông tin đăng nhập cho bất kỳ ai.",0
"From: Vietcombank Support <support@support-center.club>
Subject: Khẩn cấp: tài khoản của bạn sắp bị khóa
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại https://support-center.club/account/confirm để nhận tiền.",1
"From: Techcombank Billing <billing@verify-login.top>
Subject: Thông báo hoàn tiền - xác nhận thông tin
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại https://verify-login.top/billing/update để nhận tiền. !!! Hành động ngay lập tức!!!",1
"From: Google Security <security@account-check.click>
Subject: Khẩn cấp: tài khoản của bạn sắp bị khóa
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://account-check.click/account/confirm. !!! Hành động ngay lập tức!!!",1
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Lịch họp ngày mai
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ.",0
"From: Thư viện <no-reply@university.edu.vn>
Subject: Tài liệu cuộc họp
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức.",0
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Thông báo lịch học tuần này
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ. Tham khảo: https://portal.company.vn/",0
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Phiếu lương tháng này
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Không gửi thông tin đăng nhập cho bất kỳ ai.",0
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Thông báo giao hàng
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Tham khảo: https://company.vn/support",0
"From: Phòng CNTT <no-reply@company.vn>
Subject: Lịch họp ngày mai
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức.",0
"From: Kế toán <no-reply@company.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Customer Care Apple <service@confirm-access.xyz>
Subject: Security alert: act now
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://confirm-access.xyz/billing/update để xác minh danh tính.",1
"From: MoMo Security <security@support-center.club>
Subject: Security alert: act now
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://support-center.club/account/confirm.",1
"From: Techcombank Security <security@verify-user.top>
Subject: Cảnh báo bảo mật - xác minh ngay
Final notice. Verify your account immediately using http://verify-user.top/verify or access may be suspended.",1
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Tài liệu cuộc họp
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Apple Billing <billing@secure-account.xyz>
Subject: Tài khoản hết hạn hôm nay
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://103.21.55.18/security-check.",1
"From: Kế toán <no-reply@company.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ. Tham khảo: https://company.vn/account",0
"From: Customer Care MoMo <service@billing-confirm.loan>
Subject: Security alert: act now
Final notice. Verify your account immediately using https://billing-confirm.loan/security-check or access may be suspended.",1
"From: BIDV Billing <billing@security-alert.xyz>
Subject: Urgent: unusual login detected
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://security-alert.xyz/login để xác minh danh tính.",1
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật. Tham khảo: https://company.vn/account",0
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Lịch họp ngày mai
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật.",0
"From: Techcombank Billing <billing@verify-user.top>
Subject: Security alert: act now
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://verify-user.top/security-check để xác minh danh tính. Your accunt must be verfy today.",1
"From: Customer Care Amazon <service@verify-user.top>
Subject: Yêu cầu cập nhật thông tin thanh toán
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://verify-user.top/security-check. !!! Hành động ngay lập tức!!! Your accunt must be verfy today.",1
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Lịch họp ngày mai
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được. Tham khảo: https://company.vn/account",0
"From: PayPal Security <security@security-alert.xyz>
Subject: Xác minh tài khoản để tránh đình chỉ
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại http://security-alert.xyz/verify.",1
"From: Kế toán <no-reply@company.vn>
Subject: Phiếu lương tháng này
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Google Security <security@verify-user.top>
Subject: Khẩn cấp: tài khoản của bạn sắp bị khóa
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://45.76.123.9/verify.",1
"From: Techcombank Security <security@verify-login.top>
Subject: Tài khoản hết hạn hôm nay
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập http://185.10.20.30/billing/update để xác minh danh tính. !!! Hành động ngay lập tức!!!",1
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Biên nhận thanh toán
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức.",0
"From: Apple Billing <billing@verify-user.top>
Subject: Xác minh tài khoản để tránh đình chỉ
Final notice. Verify your account immediately using https://verify-user.top/account/confirm or access may be suspended. !!! Hành động ngay lập tức!!!",1
"From: Thư viện <no-reply@university.edu.vn>
Subject: Kết quả đăng ký môn học
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ.",0
"From: Kế toán <no-reply@company.vn>
Subject: Phiếu lương tháng này
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật.",0
"From: Thư viện <no-reply@university.edu.vn>
Subject: Thông báo lịch học tuần này
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn.",0
"From: MoMo Support <support@support-center.club>
Subject: Urgent: unusual login detected
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập http://support-center.club/verify để xác minh danh tính.",1
"From: Vietcombank Support <support@account-review.xyz>
Subject: Final notice: verify your account
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://account-review.xyz/login để xác minh danh tính.",1
"From: Amazon Security <security@support-center.club>
Subject: Final notice: verify your account
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://support-center.club/billing/update.",1
